Mixture	myCAF	SLC14A1+ FB	AP-1+ FB	PI16+ FB	ISG+ FB	dCAF	FRC	ASPN+ FB	SMC	Pericytes	Urothelial	P-value	Correlation	RMSE	Absolute score (sig.score)
U0553	0.256070702916228	0.134625143377522	0.10414224058953	0.0843560539438929	0.056224823655528	0.0467427299949709	0.0293000277374721	0.0167782358647531	0.18585172935619	0.120894254936991	0.010334057626921	9999	0.055910516084966	1.00292207224914	1.04532
U0555	0.178909442058578	0.097165654348903	0.0701187909275369	0.0598959721069051	0.0390081165456162	0.0355957242209933	0.0161511269898278	0.0124590986262161	0.129398240550841	0.0801937848675755	0.0074290487570069	9999	0.0741008026639441	1.00197501837116	0.726325
U0556	0.277550922718052	0.130636480882464	0.0938335189473419	0.102652672505233	0.0510481964948593	0.059138427015377	0.0315035445284355	0.0219949647055778	0.205107786918572	0.118451458174561	0.00962202710952676	9999	0.0606953639743871	1.00285242624545	1.10154
U0558	0.161640819174431	0.08999054694288	0.0596796122445578	0.0559398642357716	0.0392851987900473	0.034783239749173	0.0169867103925157	0.0138983954006993	0.119658824659841	0.0777596037091562	0.00634018470092737	9999	0.0701950831464797	1.00188039868825	0.675963
U0559	0.415300164920998	0.214457455921781	0.163434883045147	0.132438099216018	0.0895244164170888	0.0676705768243664	0.0440708107107864	0.0277518605068818	0.293977348663543	0.192672067703622	0.0151423160697693	9999	0.0810049642047313	1.00223469271573	1.65644
U0560	0.38686953958348	0.193299412219072	0.155233077276471	0.121392525402551	0.0834147923803691	0.0698769762926763	0.0476375037311726	0.0236796865752994	0.280539150982124	0.171669840382082	0.0129374951747026	9999	0.0617818748760507	1.00283047729095	1.54655
U0562	0.264798244853902	0.147225824787171	0.106452468037766	0.0845949218708248	0.0624424389640476	0.0483982669220512	0.0386974858925767	0.0182060307554697	0.1940234611661	0.11976264410132	0.00938821264877051	9999	0.0205190275308244	1.00431517099106	1.09399
U0566	0.105259044671635	0.0595457856191379	0.0319358160324192	0.0356596861941995	0.0257767168151589	0.00916939436649213	0.0106066813295768	0.00918936211167581	0.0749036697649068	0.0477008580769973	0.00359598501780079	9999	0.0728248760511354	1.00330365719515	0.413343
U0570	0.413427181379575	0.22245886099428	0.164697142983295	0.11722777414738	0.0838105323572299	0.0402844159197629	0.0585437246359534	0.0206893154826812	0.290902032659146	0.180256531378288	0.0136224880624085	9999	0.0257183273275983	1.00475422944578	1.60592
U0573	0.387907046397468	0.197219955038545	0.157700930569359	0.116893409567609	0.0790643388264387	0.0675516634606302	0.0365379630916831	0.0253702827835026	0.266920341874574	0.169200816004458	0.0122832523857327	9999	0.0986515702633668	1.00135664465274	1.51665
U0577	0.285176457008854	0.15163207606621	0.114932845668184	0.0807958127504815	0.0558282157637072	0.0316734894472958	0.0355672851271954	0.0181794169676907	0.199687760087019	0.129104027429429	0.00842261368393314	9999	0.0755128077976217	1.00293663604224	1.111
U0580	0.30320012758936	0.161725034126234	0.117440964588681	0.102667184243646	0.0692867446018824	0.0561984585090295	0.0317025417429484	0.0217665579392317	0.220177372460074	0.141191726943593	0.0101932872553204	9999	0.0708568111146134	1.00239545972497	1.23555
U0583	0.199613556681214	0.107112671947785	0.0817070635452419	0.0631481301925384	0.042734665166747	0.0218388210090489	0.0188198950476577	0.0132275502419727	0.141255769820189	0.0939557958217202	0.00788508052588563	9999	0.0838051336010281	1.00281885288249	0.791299
U0584	0.239252679449446	0.131425570674726	0.0980641170514548	0.0769446747299947	0.0654946116532834	0.0241331710253931	0.0248359361996643	0.0203717838022446	0.17431799380404	0.114556491900601	0.00949296970915227	9999	0.0805889172372005	1.002820746942	0.97889
U0585	0.256992043618741	0.138918298320053	0.0937534485134481	0.081158615574253	0.053578459042173	0.025823379844442	0.0230268660310926	0.0186822774714287	0.175577937756833	0.123122867530038	0.00802480629749716	9999	0.10180500815733	1.00219585970902	0.998659
U0587	0.110377078551203	0.0525772591692244	0.0441268927987985	0.0364451741469971	0.0218236602339331	0.0174277666730776	0.00990722423946658	0.00787670860096993	0.0785115307755872	0.0486852006343856	0.00495750417635716	9999	0.0346759735204455	1.0042973004121	0.432716
U0589	0.128946174306386	0.06785254961987	0.0484296480452561	0.0444696581989935	0.0253377242787509	0.0215922957331986	0.0118603470079265	0.0094549972918491	0.0947655072967225	0.0571274542225558	0.00570064399849139	9999	0.0435853240041202	1.00381577439207	0.515537
U0590	0.224841083802259	0.135803735243878	0.0856033971624577	0.0708442610656422	0.0458615501316116	0.0199875107586377	0.0216206534692696	0.0157118328008885	0.152916435409488	0.0999387202132764	0.00710481994259108	9999	0.116998646829966	1.00090240680061	0.880234
U0598	0.143434481578701	0.0787225470538498	0.0628300201412281	0.0450168969405692	0.0392473767757001	0.0168866046146433	0.0192575828125664	0.00944295528474023	0.10642215447902	0.0692083488133681	0.00536603150561339	9999	0.115657624354822	1.00109339710444	0.595835
U0600	0.142453758808529	0.0684518260337031	0.0540098146198278	0.0482131658168184	0.0278835148065226	0.0168992393316196	0.0119173770690234	0.00943719046356843	0.0992607145529906	0.064016735826876	0.00520866267052154	9999	0.107119293042221	1.00269438266271	0.547752
U0603	0.154336348309607	0.0855995331994978	0.0661208905786422	0.0534938280769458	0.0394649540034129	0.0381875511395729	0.0122499522536884	0.0119057507030877	0.117303997853831	0.0752564071866507	0.00591778669506302	9999	0.074209428896259	1.00144064266201	0.659837
U0605	0.182337657329928	0.0957709648443773	0.0795251523041425	0.0562938860227963	0.0423283547709909	0.0175154942451727	0.0187816719954128	0.0126884141177249	0.130567637838826	0.0858060097353496	0.00670375679527944	9999	0.101662875415721	1.00237145325152	0.728319
U0606	0.32938921786619	0.157643370580595	0.117106625527029	0.109809644375529	0.066423764824825	0.0491154518545546	0.0366196850338655	0.0228716231275415	0.235160081663596	0.143253530427071	0.0104670047192041	9999	0.0565945143745306	1.00373396593877	1.27786
U0607	0.528065972915693	0.279621246663166	0.202015564049159	0.179336262708801	0.128990498722835	0.10189516583864	0.101405848778667	0.0341574058606565	0.413815577052858	0.235357153074847	0.0160993043346785	9999	0.0499392055963546	1.00300115939879	2.22076
U0608	0.349095851939859	0.171897503410451	0.132139950408573	0.125627887490906	0.0743981861950158	0.068291502798045	0.0359051333869646	0.0280972086603368	0.253158380853167	0.163219975859193	0.0128484189974881	9999	0.0483571106527127	1.00341972181043	1.41468
U0611	0.300273733619887	0.161770009045002	0.11685616048348	0.0973165660577347	0.0766988382399238	0.0403116161816345	0.0381359068110048	0.0224187699546327	0.218620372794777	0.138651449840769	0.0116865769711536	9999	0.110331371972438	1.00136738205177	1.22274
U0612	0.314804320488638	0.158005314153761	0.121817649607194	0.102965651860647	0.0647769924424621	0.0524088567538989	0.0336092182108239	0.0225248487727414	0.225051934679138	0.142728973466974	0.0110362395637224	9999	0.083172136130352	1.00228624107191	1.24973
U0613	0.54236199435881	0.271246728669398	0.247846267283217	0.154502536428935	0.144885036315986	0.0802345249312198	0.115075875736998	0.0342520233508842	0.408695093305888	0.246555628094228	0.0183242915244354	9999	0.0298145520939396	1.00401829096538	2.26398
U0614	0.0889898431079054	0.0503337251206343	0.0389883587076592	0.0277942700515127	0.0193740811615743	0.0128753128596315	0.00836322927672775	0.00619757459402329	0.0644616080124304	0.0406440734001957	0.00291992370770537	9999	0.0652689877194655	1.00301538465323	0.360942
U0615	0.144221449417353	0.0765066647266903	0.0584965293589499	0.044186918191306	0.0290500423815039	0.0234455464288392	0.0146715341411415	0.00951858919007118	0.102136733046847	0.0654010240959321	0.00531596902136605	9999	0.0411795441746836	1.00377347064764	0.572951
U0618	0.273719334519894	0.149564207805952	0.101164641490641	0.0955667848181759	0.050266880474785	0.0437113465430266	0.0267126886495814	0.0192837734995847	0.190065892467045	0.121775970263874	0.00917847946743973	9999	0.0732151815516654	1.00260837435486	1.08101
U0623	0.298004235360991	0.146556913604175	0.110621730128588	0.0994966149307285	0.0568205184864397	0.0712094620343967	0.0334779794738854	0.0211753588499169	0.216545168976813	0.128919055483975	0.0112029626700911	9999	0.0273954355850938	1.00424515495337	1.19403
U0624	0.561596743097297	0.274634145581477	0.227973432088678	0.199131787999297	0.113647332901115	0.0854161142426531	0.0597224182274338	0.0463671734337043	0.445573127127593	0.248684850302945	0.0190628749978079	9999	0.0790238399429832	1.00317433473063	2.28181
U0625	0.229139789767515	0.107717836296867	0.0946554539797696	0.0801571823668456	0.0591361258663765	0.0269245633187622	0.0252001708208469	0.0156893216936705	0.167697231221339	0.102138723681778	0.00809160098623006	9999	0.0522005978082935	1.00423199190087	0.916548
U0627	0.172460964181688	0.0961205745616769	0.0624110252552094	0.0541586721042531	0.0365126694216884	0.01745460906781	0.0175135701135514	0.0119396002419232	0.120098287707667	0.0776623584006671	0.00615266894386485	9999	0.0721814608023532	1.00316308589329	0.672485
U0631	0.142153942919739	0.0783691629786663	0.0567555489964296	0.0455652142447786	0.0307787525924957	0.0164753300369782	0.0125283812780534	0.0100691935379065	0.0996111182206186	0.0658935961435528	0.00495975905078159	9999	0.11065991131552	1.00177164906817	0.56316
U0635	0.150150268370282	0.0845645352304535	0.0693808523741884	0.0458175096254305	0.0325426323655376	0.0220070750207237	0.014864858000265	0.0114449885158712	0.11031066884142	0.0696695581700598	0.00579605348576811	9999	0.0511651653131144	1.00343983308809	0.616549
U0638	0.163421301706568	0.089978640202029	0.0696794592097766	0.050866149775134	0.0374881292705017	0.0179670330269699	0.0150400869142294	0.0124315596245576	0.116890783943587	0.0772450517839241	0.00599880454272228	9999	0.088768590551483	1.00255912393852	0.657007
U0641	0.356731088812911	0.19682581505384	0.13749163044477	0.106197504991129	0.0812829901021651	0.0373382806602468	0.0475293920820649	0.0247652092812052	0.250715984331596	0.166592429533317	0.011459674706755	9999	0.0861791962991455	1.00234813829381	1.41693
U0642	0.202684998689105	0.116296777782213	0.0779936346115977	0.0621642308556289	0.0447063078733509	0.0194547824089976	0.0303141743858526	0.0138432142416368	0.144129895697827	0.0924695156479767	0.00732546780581407	9999	0.108773607122101	1.00123598166477	0.811383
U0643	0.240387288258651	0.141673566791976	0.10047412182515	0.0715974399743996	0.0597886700838624	0.0404361986738747	0.0369143288727233	0.0170460960066123	0.176759168195627	0.106815151562314	0.00744296975480903	9999	0.0429210670932925	1.00329834636446	0.999335
U0645	0.209889236795665	0.108448484069251	0.088391054796902	0.0696963966263833	0.0397218911490671	0.0527044194322457	0.0184945710062905	0.0203572526580567	0.151582280103975	0.105410466274807	0.00638794708735718	9999	0.0746710018514998	1.00137376527521	0.871084
U0646	0.177645167385839	0.0970197274698838	0.0728932605781536	0.0581222764315733	0.0448932938157915	0.026743251642646	0.0171837806508098	0.0130641587504986	0.132257709304844	0.0840706577855781	0.00662071618438285	9999	0.0682966450867584	1.00293024354828	0.730514
U0648	0.166664333146515	0.085909142446698	0.068026425565583	0.0539813686148906	0.0381946329083965	0.0254648236373079	0.0177841144175517	0.0128916795812228	0.12013717011359	0.0821375266068087	0.00561078296143612	9999	0.0375631170768303	1.0040619146091	0.676802
U0653	0.24921458366701	0.125298960128469	0.101026025223883	0.0817646316333908	0.0506836399210783	0.0348224866032052	0.022871612869718	0.0176221905359874	0.177500887879458	0.111640735636479	0.0111712459013215	9999	0.0790531868624068	1.00285610197033	0.983617
U0654	0.281464692330643	0.145387391015484	0.111404742405086	0.0888076214885109	0.0550720158965901	0.0381390257059946	0.0362796740961992	0.0186352602539885	0.198233483053857	0.123543794725911	0.00903229902773587	9999	0.111489528575166	1.00155193432942	1.106
U0655	0.122080092532478	0.0639791896655201	0.0575945867798812	0.0368215670459191	0.0257585692457546	0.0197638954264169	0.0102982248552734	0.0086582104713302	0.0872032833265761	0.0584041668780543	0.00403021377279658	9999	0.0560838904741056	1.00327476777974	0.494592
U0657	0.191791468230232	0.111993986565985	0.0762730431300829	0.055464972261158	0.038528973533738	0.0185781342977462	0.0172934915094465	0.0135181405959538	0.130519635531819	0.0849078663618831	0.00601328798195476	9999	0.0990545983153893	1.0018571222554	0.744883
U0659	0.409793874469883	0.201993333413854	0.149774065555193	0.136839924517527	0.0884728486579074	0.0633869412947097	0.0479696403314912	0.0254733125201765	0.294813764890798	0.186058694775696	0.0150835995727641	9999	0.0525528762653112	1.00359472068661	1.61966
U0664	0.153834821151509	0.0698328963911744	0.0576488604261049	0.053475042066491	0.0310588835510267	0.0187396273950603	0.0134231844423892	0.0103191481504657	0.10788571735251	0.067757502266795	0.00496531680647384	9999	0.0837305284883511	1.00361129496992	0.588941
U0666	0.089930938160239	0.0471264442225291	0.037733829620617	0.0283689243237994	0.0213156487554814	0.0108544862778524	0.00653258293533144	0.00747380475332125	0.0639926513547191	0.0423778960478455	0.00373379354826447	9999	0.0961661554093016	1.00241764573701	0.359441
U0670	0.19752890204675	0.0953172292165708	0.082619156188711	0.0627426745424699	0.0361263460374912	0.0277713494137726	0.0178446474083836	0.0122440375666257	0.138941505192812	0.0875522119666132	0.00689694041980022	9999	0.0641538363438616	1.00355212625047	0.765585
U0696	0.167588608531305	0.0891651220372744	0.0636999151253177	0.0578106244967642	0.0312823660529104	0.0653399430224418	0.0133549791562982	0.0127303779676835	0.123233920248503	0.0740237415386358	0.00519740182286568	9999	0.0899098542324879	0.99917109114527	0.703427
U0706	0.179633182520454	0.0987803141590929	0.0685139489333308	0.0655384259228795	0.0418025660174078	0.0544894043239656	0.0176677493540998	0.0158002588353152	0.137486556032763	0.0824376375389847	0.00688495636170684	9999	0.0597201019229805	1.00196660272628	0.769035
U0709	0.194232875046166	0.101503450609448	0.0754529686424059	0.0683076751236135	0.0346161909700461	0.0652828013697118	0.0197919916618983	0.0225711320362022	0.1437227789603	0.0850008803908138	0.00563425518939457	9999	0.0689612332930261	1.00122962581862	0.816117
U0754	0.463444085928898	0.22561002813356	0.15654237412583	0.17083800311951	0.0943335672663288	0.0481873862437953	0.0672107746505218	0.0300374599522348	0.343906692331384	0.197003061254556	0.0128365669933811	9999	0.131623601981957	1.00184525301817	1.80995
U0765	0.353145392186181	0.178373924952391	0.121477988800354	0.139408093924151	0.0698677408445858	0.0421793253454989	0.0342944797493346	0.0292596661692008	0.267669146562678	0.156183787767931	0.0102004536976941	9999	0.174604466400282	1.0006635832544	1.40206
U0766	0.09553057351113	0.0513335755983186	0.037599504996477	0.033861334312454	0.0251434942731437	0.0252540363277469	0.0143428488341605	0.00654312228074635	0.0754345534006455	0.043513901380953	0.00383405508422446	9999	0.045934879227285	1.00285410125896	0.412391
U0768	0.327055493139333	0.172799116767016	0.119137744068687	0.111908583201458	0.0687948370785223	0.0833540169509023	0.0286275317629918	0.0251486018951158	0.233111069500937	0.143839701275876	0.0119733043591605	9999	0.0997347837466157	0.999718946286311	1.32575
U0772	0.109375362291893	0.058261000420616	0.040736472749398	0.0355299432992908	0.0239459612057416	0.0148686370891206	0.0127804302780164	0.00743965822910498	0.0786314727858032	0.0473206856079081	0.00341937604310693	9999	0.0589205010631141	1.00350762171148	0.432309
U0777	0.242339548291347	0.12949557089105	0.0958049920813462	0.0805464596192081	0.0471571613635859	0.0579042187326222	0.0194142315814293	0.0189460994818133	0.172386600495154	0.110874756340232	0.00886236112221207	9999	0.0821908699254393	1.00102546115821	0.983732
U0779	0.278205701922146	0.137941317052488	0.107183548135138	0.0919531438121046	0.0639807127198459	0.0442649257739858	0.0299070660441967	0.015438614855566	0.200123578349622	0.12522510028716	0.010456291047747	9999	0.0734109739299702	1.00276264656029	1.10468
U0794	0.191775085145059	0.111651200251241	0.0699143776392379	0.0617864986488496	0.0413933553058309	0.0274290837439379	0.0189758263248843	0.0133125958999981	0.133898754827658	0.0852801902739361	0.00700103193936726	9999	0.109603860390109	1.0009875214363	0.762418
U0796	0.637891631352204	0.263555656637203	0.199463607365699	0.211625100237939	0.131580773471311	0.087418641348754	0.076156995467404	0.0565091022833443	0.437455128296008	0.252251966246409	0.0141313972937243	9999	0.128160569707588	1.00172018131908	2.36804
U0832	0.264735755985956	0.136109539466836	0.105237471780861	0.087943235048812	0.0527566109618557	0.054044457868624	0.0280472096313438	0.0187071523914299	0.192328755839653	0.118983813795602	0.00995599722902725	9999	0.0787114028029756	1.00177434884219	1.06885
U0835	0.402919393474539	0.199661772206992	0.177169875277547	0.135335065277488	0.0897456780960935	0.132963712934534	0.0584941736367933	0.0290292793903349	0.304414085177868	0.170674556617864	0.0146824079099476	9999	0.156349141475519	0.993735572933246	1.71509
U0839	0.53450023241092	0.269610273120826	0.234092995629072	0.152638138701966	0.103129005692356	0.0706660321349216	0.0524959895827113	0.0344952940427336	0.371284069939906	0.24334580688291	0.0179821618616774	9999	0.104146431474152	1.00191638747361	2.08424
U0844	0.257694983010748	0.135084927705022	0.117414301037556	0.0806018190719406	0.0576015595627531	0.055921555535968	0.0242059384325981	0.0183755780528522	0.189989813044361	0.117296107829864	0.00924341671633698	9999	0.0574964385370271	1.00263615222247	1.06343
U0847	0.405967940168196	0.21415524981763	0.154233960728046	0.128906783815066	0.0838311052872708	0.0553838882846807	0.0415242767076084	0.0283131006787964	0.283614783655355	0.182521945823079	0.0134569650342722	9999	0.103788995256342	1.00189392266639	1.59191
U0850	0.210437469274309	0.109097724586562	0.103731918753725	0.0617885075126176	0.0483873288297948	0.0301795428955997	0.0237553517627764	0.0147769813635635	0.157613862403947	0.0959969707397104	0.00786034187739517	9999	0.0909243001029258	1.0020893116416	0.863626
U0855	0.687534732389695	0.31940439953894	0.238207993371348	0.246290301732972	0.135278162952661	0.0633439782932174	0.0733018630668477	0.0447144501035992	0.531075958750335	0.285131066372723	0.0156970934276612	9999	0.109486347023215	1.00335215807929	2.63998
U0856	0.29268124756879	0.149053582649648	0.138370088200488	0.0839499168394468	0.066461287298167	0.0296999081173091	0.0360881123815485	0.017133630621291	0.21101130069141	0.132602349956927	0.0126485756749728	9999	0.138100321016697	1.00073925402975	1.1697
U0867	0.371697019529165	0.176396938219023	0.139920949179243	0.129546278072415	0.0748748882241878	0.0588042505998923	0.0370406836812398	0.0239573747790731	0.264456063826412	0.163393387277738	0.0124521666116114	9999	0.0492135665305966	1.00393942024912	1.45254
U0870	0.193306150055239	0.109379587341747	0.080273424426246	0.0577661204686829	0.0460176929078731	0.0243873952660359	0.0296915577705218	0.0127974592413733	0.139340929839959	0.0846976994162874	0.00704398326603425	9999	0.0654739387994593	1.00271388941981	0.784702
U0903	0.166980268290585	0.086418632681713	0.0613733137141257	0.055196022087702	0.0357796382911019	0.0200663538674462	0.0170251809236659	0.0119260993225863	0.118594974900158	0.0746087282867782	0.00628078763413729	9999	0.0555433158838135	1.00387860855178	0.65425
U0904	0.170609650538689	0.0984456335673543	0.0716550567872123	0.0514833365481807	0.0360960501875377	0.0212909450708968	0.0169203545891389	0.0113845563231272	0.120910843602698	0.0757314095295619	0.00642016325560288	9999	0.0534541253899864	1.00348374559457	0.680948
U0905	0.433476444022242	0.224563390639491	0.176372324134551	0.132513960156214	0.0846346858810725	0.0881852441160595	0.0592659883089936	0.0283682109928496	0.308904545386434	0.195482557295648	0.0161026490664442	9999	0.0225860329320751	1.00422823534041	1.74787
U0907	0.421746235826328	0.19021977999496	0.175220035525047	0.138696051764879	0.0825094235241943	0.0887157436229779	0.0598991760046156	0.0177294290480331	0.30811610134675	0.176981599609452	0.0138664237327622	9999	0.0428240961516209	1.00355822028542	1.6737
U0909	0.396374408924208	0.186543554806939	0.143814687526002	0.136360927484341	0.0863478231973009	0.0616387461664145	0.0506161809430665	0.0249736723538025	0.28510972148941	0.172381734056202	0.0146785430523134	9999	0.0422634256920556	1.00401808998255	1.55884
U0910	0.159482100310166	0.0772435982246937	0.06171065522261	0.0558421922417193	0.0325727219542946	0.0285035654538524	0.0141370356489742	0.0126935973640956	0.115595907571607	0.0721600357168154	0.00615159029117222	9999	0.0454242380638056	1.0038117105918	0.636093
U0912	0.151410695103175	0.0760601504304183	0.0575137914933435	0.051016608802507	0.0331392265868026	0.0238449647951697	0.0134490242227453	0.0111905814283903	0.110190087178827	0.0685449798243017	0.0067428901343194	9999	0.0202019716072762	1.00479946266519	0.603103
U0913	0.238091355658026	0.129290520416401	0.0946886161289904	0.0776190158958219	0.0607159867094935	0.0389986465342608	0.0406341102006595	0.0163726066199975	0.184695189504213	0.110199127919898	0.00884482441223865	9999	0.0185691193909451	1.00449534540045	1.00015
U0915	0.194863397082349	0.113091139137474	0.0738581582449207	0.0614988220049052	0.0463287671996282	0.0208168274587191	0.0211570483654912	0.0128981288652837	0.139747226144943	0.0884435254642913	0.00761096003199439	9999	0.0543274593073244	1.00359320512363	0.780314
U0918	0.178002362560884	0.104665837461722	0.0638980689784596	0.058757982081065	0.0389328784259447	0.0201323955168042	0.0213633856566518	0.013491402933102	0.128642675716461	0.0788255719737663	0.00537043869513938	9999	0.0796866648219765	1.00261602464597	0.712083
U0928	0.228558194612276	0.124587775407259	0.0902991269171	0.0733284661879594	0.046852051729926	0.0347223932889108	0.0218982698612463	0.0163623729320835	0.161921584072028	0.102080351665535	0.00851041332567563	9999	0.0783927807118917	1.00247301072204	0.909121
U0932	0.253345275507397	0.124487402905421	0.103691917656026	0.0800727904024272	0.050321741706348	0.0395380380014149	0.0295529249660098	0.0131628394061983	0.180897160721991	0.110440528466065	0.00992038026070065	9999	0.0754046540160227	1.00264270514769	0.995431
U0952	0.693914838439163	0.392566905767429	0.242327306832901	0.238205120419932	0.154086951598404	0.137190222581444	0.11848889334829	0.048869038159783	0.507242324391743	0.319677861318927	0.0249805371419839	9999	0.0547929279462429	1.00250419215311	2.87755
U0954	0.536653346376114	0.290029678494281	0.199703721827852	0.174814197544841	0.107591124235755	0.0591427587212716	0.0846136693990654	0.0331359224847306	0.379741035441919	0.235048194794221	0.0177863506799479	9999	0.0860495848878467	1.00234052760854	2.11826
U0963	0.367525386502709	0.185228243919605	0.137004045405029	0.128500871808333	0.100314703910914	0.0885132232221918	0.0641301395000529	0.03810329670251	0.281457131746459	0.169621011480257	0.01508194580194	9999	0.0472614454761167	1.00276385367066	1.57548
U0965	0.113790381842722	0.0619429055712993	0.046317349360575	0.0381015975747193	0.0227727998046495	0.0206701745472462	0.010293628267548	0.0082722735479362	0.0828410002997204	0.055233995668326	0.00400989351525753	9999	0.0622154255255365	1.00280335317946	0.464246
U0972	0.250837755174719	0.127745384234411	0.102342010126654	0.0795710511461813	0.0597953716156074	0.0407288500384367	0.0364186104504837	0.0175310811026385	0.183608261775735	0.116646375466002	0.00950524886913284	9999	0.0903695522550011	1.00165576718221	1.02473
U0973	0.410489299905379	0.235741577867274	0.12898345188984	0.143770567238042	0.0802570895957437	0.0386109723757075	0.0528390924768022	0.0284460740699024	0.282526859105779	0.173758178971038	0.0117568365044909	9999	0.141965466861734	1.00008215679687	1.58718
U0975	0.158520832611339	0.0748546532584475	0.0590129124439239	0.0550320586212843	0.0321616235305407	0.0254336538084689	0.0142219669166523	0.0102996560357376	0.112969470347972	0.0705225852888642	0.00524658713676962	9999	0.0289240189914554	1.00470489589752	0.618276
U0976	0.147408135944229	0.0804977659643972	0.0600853821947628	0.0460336079354296	0.036409313243878	0.0175706019229596	0.0177830382590773	0.0101527601608741	0.105374834216301	0.0670414219419888	0.00573113821610268	9999	0.105053903805806	1.00166280748018	0.594088
U0977	0.295337723971379	0.154065062481336	0.116321125298176	0.0984585003584933	0.0744608265898278	0.049299604827715	0.0650857021070435	0.0201807324873659	0.251409850481497	0.133489287548179	0.00830158384898812	9999	0.106330268292213	1.00076190364836	1.26641
U0986	0.282153342316308	0.167257536164759	0.102173577594066	0.0800473426444227	0.0595577964274323	0.0274961966756491	0.0331761571233062	0.0174772187800792	0.194789902985601	0.121058930846092	0.00829199844228494	9999	0.129025855548249	1.00031063463666	1.09348
U0989	0.541903380156413	0.261408359459584	0.223636746384306	0.173987632464798	0.111726155140932	0.0998768094035604	0.0573221354870015	0.0379429924365959	0.394092164138597	0.234953764278671	0.0207698606495417	9999	0.0814038597908472	1.00208635792406	2.15762
U0993	0.209656308047603	0.111789834036343	0.0898133038039348	0.0690242215748576	0.048406899245679	0.0486768416811912	0.0242791708180634	0.0154972905637518	0.158166839715237	0.0978005438582086	0.00835674665513167	9999	0.0742533407810236	1.00147919533846	0.881468
U0998	0.574168488763716	0.317312287639186	0.196953826584974	0.204920770552577	0.107174727747954	0.0698726409552248	0.0833689077007161	0.0357666805053139	0.403463169585327	0.252436154884605	0.0189723450804073	9999	0.128972067845579	1.00058640262557	2.26441
U0999	0.437247466213733	0.221694442846542	0.165264790551037	0.149391323597554	0.0771452162928047	0.048308551478962	0.0431364625613248	0.0361183180953469	0.316005490184954	0.190448819524607	0.0125191186531354	9999	0.0981340947959039	1.00298692867634	1.69728
U1002	0.215370030578769	0.134821015397574	0.0851986487195764	0.0683289875051378	0.0533101495454386	0.0190476103747653	0.0223697327338377	0.0137636114245759	0.155684046420754	0.0944909988502492	0.00777016844932167	9999	0.159870442210487	0.998805389878003	0.870155
U1005	0.236560738270477	0.137842388134946	0.0907206245766602	0.0754945646270939	0.0587214483463189	0.0258619470060284	0.0250062285774104	0.0198001694689924	0.170331040828702	0.105825388006323	0.00806946215704732	9999	0.0639047321359326	1.00327624202651	0.954234
U1006	0.304043376137087	0.139107870169369	0.119782707915036	0.102954120775666	0.0583627985490475	0.0450155544389439	0.0280704470592623	0.0207594277500127	0.214893629685466	0.133218140806024	0.0114419267140852	9999	0.0715430103965021	1.00334119768205	1.17765
U1011	0.242381090706096	0.135989370290889	0.0907828915048724	0.0824261508864199	0.058235586267099	0.0546146157771863	0.0303703830226426	0.0177014646822148	0.179208668662986	0.11108875233718	0.0092410258624146	9999	0.0934650660449191	1.00040191553416	1.01204
U1018	0.119855997384261	0.0679193805508923	0.0522530471527151	0.0367988504264313	0.0290538851948561	0.0147398089125415	0.0116636748066784	0.00797110302566908	0.0868162979653428	0.0542390925289964	0.00464186205161562	9999	0.10334362615163	1.00169098810631	0.485953
U1019	0.217699447993069	0.117281925865618	0.0909243238727113	0.0697064634106567	0.0527274266102411	0.0372197393876326	0.0249838710088746	0.0151844968868784	0.158506929801255	0.101985548441828	0.0072118267212344	9999	0.060867746951782	1.00285806572964	0.893432
U1020	0.290887240732474	0.150947361855398	0.139541019799678	0.0851007020266111	0.0686365071603343	0.0298779655942852	0.0346947444577542	0.0152466145766805	0.209110851571812	0.132844157535855	0.00990283468911807	9999	0.0727096201542662	1.00310868900841	1.16679
U1023	0.258465581257706	0.147803230953276	0.0951600409210958	0.0903853351049555	0.0554658030009599	0.0492989992271715	0.0270435420844182	0.0184041427880542	0.186431118374417	0.116940832017106	0.0079213742708394	9999	0.100185614436339	1.0008659034176	1.05332
U1025	0.262568515217906	0.123447293597995	0.0982399131960697	0.0957094737221293	0.0538888195319308	0.0459383460069068	0.0260317281470748	0.0184407226611489	0.191426796210243	0.115537844650535	0.0107105470580604	9999	0.0497026519444061	1.00371942820838	1.04194
U1026	0.383836751308106	0.211215238046859	0.162855489285744	0.128280564158497	0.0875448717076177	0.101431192453945	0.0620519920863528	0.0281442349426833	0.288654691835199	0.180254679374788	0.0137002948002084	9999	0.118656010233739	0.998046161010139	1.64797
U1030	0.353805748964651	0.189473803989083	0.137152530014226	0.116088276584313	0.0666702639448643	0.0585100589510239	0.0348888660072006	0.0256875802781002	0.247012259178872	0.166356138247319	0.0107244738403472	9999	0.0904675538236174	1.00183282935951	1.40637
U1031	0.21505540720977	0.115847585095272	0.0917877734928933	0.0659341862775906	0.0504576372632476	0.0240777027591755	0.0242866354066589	0.0141172382250214	0.153990444347563	0.0992623339324938	0.00889605599031332	9999	0.123963619402595	1.0011701061263	0.863713
U1032	0.17219469349849	0.084387531053624	0.065444181872944	0.058538534872888	0.0378563669261284	0.0275710957066997	0.0152818857860289	0.0141501812766309	0.122618992903497	0.0806682830568441	0.00553325304622503	9999	0.0841055953854262	1.00256329193545	0.684245
